hhid,round,comment,CSID,CSID_r7,s15q45a,s15q45b,s15q45c,s15q46Ia,s15q46Ib,s15q46Ic,s15q51Ia,s15q51Ib,s15q51Ic,s15q46Ua,s15q46Ub,s15q46Uc,s15q51Ua,s15q51Ub,s15q51Uc,klip_payouts_change_coping,ibli_payouts_change_coping
16006,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16006,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16006,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16006,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16006,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16006,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16006,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16006,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16006,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16006,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16006,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16006,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16006,7,,,Other,,,,,,,,,,,,,,,,,
16007,3,0,Reduce the number of meals eaten each day,,Yes,2,,,,,,,,Yes,3,,Yes,2,,,
16007,3,0,Rely more on food aid,,Yes,1,,,,,,,,Yes,2,,Yes,3,,,
16007,3,0,Rely on assistance from others,,No,,,,,,,,,Yes,1,,No,,,,
16007,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16007,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16007,3,0,Increase non-livestock activities like petty trade,,Yes,3,,,,,,,,No,,,Yes,1,,,
16007,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16007,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16007,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16007,7,,,No change,,,,,,,,,,,,,,,,,
16007,7,,,Migrate further,,,,,,,,,,,,,,,,,
16007,7,,,Migrate less,,,,,,,,,,,,,,,,,
16007,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16007,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16007,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16007,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16007,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16007,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16007,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16007,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16007,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16007,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16007,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16007,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16007,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16007,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16007,7,,,Other,,,,,,,,,,,,,,,,,
16008,3,0,Reduce the number of meals eaten each day,,No,,,,,,,,,No,,,No,,,,
16008,3,0,Rely more on food aid,,Yes,1,,,,,,,,Yes,1,,Yes,2,,,
16008,3,0,Rely on assistance from others,,Yes,2,,,,,,,,No,,,No,,,,
16008,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16008,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16008,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,Yes,1,,,
16008,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,Yes,2,,No,,,,
16008,3,0,Did not do anything different,,Yes,3,,,,,,,,Yes,3,,Yes,3,,,
16008,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16008,7,,,No change,,,,,,,,,,,,,,,,,
16008,7,,,Migrate further,,,,,,,,,,,,,,,,,
16008,7,,,Migrate less,,,,,,,,,,,,,,,,,
16008,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16008,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16008,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16008,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16008,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16008,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16008,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16008,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16008,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16008,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16008,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16008,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16008,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16008,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16008,7,,,Other,,,,,,,,,,,,,,,,,
16009,3,0,Reduce the number of meals eaten each day,,Yes,1,,,,,,,,Yes,1,,Yes,1,,,
16009,3,0,Rely more on food aid,,Yes,2,,,,,,,,Yes,2,,Yes,2,,,
16009,3,0,Rely on assistance from others,,Yes,3,,,,,,,,Yes,3,,Yes,3,,,
16009,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16009,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16009,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,No,,,,
16009,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16009,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16009,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16009,7,,,No change,,,,,,,,,,,,,,,,,
16009,7,,,Migrate further,,,,,,,,,,,,,,,,,
16009,7,,,Migrate less,,,,,,,,,,,,,,,,,
16009,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16009,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16009,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16009,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16009,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16009,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16009,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16009,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16009,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16009,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16009,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16009,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16009,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16009,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16009,7,,,Other,,,,,,,,,,,,,,,,,
16010,3,0,Reduce the number of meals eaten each day,,Yes,1,,,,,,,,Yes,1,,Yes,1,,,
16010,3,0,Rely more on food aid,,Yes,2,,,,,,,,Yes,2,,Yes,2,,,
16010,3,0,Rely on assistance from others,,Yes,3,,,,,,,,No,,,No,,,,
16010,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16010,3,0,Sell livestock,,No,,,,,,,,,Yes,3,,Yes,3,,,
16010,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,No,,,,
16010,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16010,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16010,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16010,7,,,No change,,,,,,,,,,,,,,,,,
16010,7,,,Migrate further,,,,,,,,,,,,,,,,,
16010,7,,,Migrate less,,,,,,,,,,,,,,,,,
16010,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16010,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16010,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16010,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16010,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16010,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16010,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16010,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16010,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16010,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16010,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16010,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16010,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16010,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16010,7,,,Other,,,,,,,,,,,,,,,,,
16011,3,0,Reduce the number of meals eaten each day,,Yes,1,,,,,,,,Yes,1,,Yes,1,,,
16011,3,0,Rely more on food aid,,Yes,2,,,,,,,,Yes,2,,Yes,2,,,
16011,3,0,Rely on assistance from others,,Yes,3,,,,,,,,Yes,3,,Yes,3,,,
16011,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16011,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16011,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,No,,,,
16011,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16011,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16011,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16011,7,,,No change,,,,,,,,,,,,,,,,,
16011,7,,,Migrate further,,,,,,,,,,,,,,,,,
16011,7,,,Migrate less,,,,,,,,,,,,,,,,,
16011,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16011,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16011,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16011,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16011,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16011,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16011,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16011,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16011,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16011,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16011,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16011,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16011,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16011,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16011,7,,,Other,,,,,,,,,,,,,,,,,
16012,3,0,Reduce the number of meals eaten each day,,Yes,1,,,,,,,,Yes,3,,Yes,2,,,
16012,3,0,Rely more on food aid,,Yes,2,,,,,,,,Yes,1,,Yes,1,,,
16012,3,0,Rely on assistance from others,,Yes,3,,,,,,,,Yes,2,,Yes,3,,,
16012,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16012,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16012,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,No,,,,
16012,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16012,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16012,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16012,7,,,No change,,,,,,,,,,,,,,,,,
16012,7,,,Migrate further,,,,,,,,,,,,,,,,,
16012,7,,,Migrate less,,,,,,,,,,,,,,,,,
16012,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16012,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16012,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16012,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16012,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16012,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16012,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16012,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16012,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16012,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16012,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16012,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16012,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16012,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16012,7,,,Other,,,,,,,,,,,,,,,,,
16013,3,0,Reduce the number of meals eaten each day,,No,,,,,,,,,No,,,No,,,,
16013,3,0,Rely more on food aid,,Yes,2,,,,,,,,Yes,1,,Yes,2,,,
16013,3,0,Rely on assistance from others,,No,,,,,,,,,No,,,No,,,,
16013,3,0,"Pull children otherwise in school, out of school",,Yes,3,,,,,,,,Yes,3,,Yes,3,,,
16013,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16013,3,0,Increase non-livestock activities like petty trade,,Yes,1,,,,,,,,Yes,2,,Yes,1,,,
16013,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16013,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16013,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16014,3,0,Reduce the number of meals eaten each day,,No,,,,,,,,,No,,,No,,,,
16014,3,0,Rely more on food aid,,Yes,2,,,,,,,,Yes,2,,Yes,2,,,
16014,3,0,Rely on assistance from others,,No,,,,,,,,,No,,,No,,,,
16014,3,0,"Pull children otherwise in school, out of school",,Yes,3,,,,,,,,Yes,3,,Yes,3,,,
16014,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16014,3,0,Increase non-livestock activities like petty trade,,Yes,1,,,,,,,,Yes,1,,Yes,1,,,
16014,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16014,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16014,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16014,7,,,No change,,,,,,,,,,,,,,,,,
16014,7,,,Migrate further,,,,,,,,,,,,,,,,,
16014,7,,,Migrate less,,,,,,,,,,,,,,,,,
16014,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16014,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16014,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16014,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16014,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16014,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16014,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16014,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16014,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16014,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16014,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16014,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16014,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16014,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16014,7,,,Other,,,,,,,,,,,,,,,,,
16015,3,0,Reduce the number of meals eaten each day,,Yes,3,,,,,,,,Yes,2,,Yes,3,,,
16015,3,0,Rely more on food aid,,No,,,,,,,,,Yes,1,,Yes,1,,,
16015,3,0,Rely on assistance from others,,No,,,,,,,,,No,,,No,,,,
16015,3,0,"Pull children otherwise in school, out of school",,Yes,1,,,,,,,,No,,,No,,,,
16015,3,0,Sell livestock,,Yes,2,,,,,,,,Yes,3,,No,,,,
16015,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,No,,,,
16015,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16015,3,0,Did not do anything different,,No,,,,,,,,,No,,,Yes,2,,,
16015,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16015,7,,,No change,,,,,,,,,,,,,,,,,
16015,7,,,Migrate further,,,,,,,,,,,,,,,,,
16015,7,,,Migrate less,,,,,,,,,,,,,,,,,
16015,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16015,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16015,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16015,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16015,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16015,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16015,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16015,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16015,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16015,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16015,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16015,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16015,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16015,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16015,7,,,Other,,,,,,,,,,,,,,,,,
16016,3,0,Reduce the number of meals eaten each day,,No,,,,,,,,,No,,,No,,,,
16016,3,0,Rely more on food aid,,No,,,,,,,,,No,,,No,,,,
16016,3,0,Rely on assistance from others,,No,,,,,,,,,No,,,No,,,,
16016,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16016,3,0,Sell livestock,,Yes,1,,,,,,,,No,,,No,,,,
16016,3,0,Increase non-livestock activities like petty trade,,Yes,2,,,,,,,,Yes,1,,Yes,1,,,
16016,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16016,3,0,Did not do anything different,,Yes,3,,,,,,,,Yes,2,,Yes,2,,,
16016,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16016,7,,,No change,,,,,,,,,,,,,,,,,
16016,7,,,Migrate further,,,,,,,,,,,,,,,,,
16016,7,,,Migrate less,,,,,,,,,,,,,,,,,
16016,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16016,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16016,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16016,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16016,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16016,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16016,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16016,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16016,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16016,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16016,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16016,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16016,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16016,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16016,7,,,Other,,,,,,,,,,,,,,,,,
16017,3,0,Reduce the number of meals eaten each day,,Yes,1,,,,,,,,Yes,1,,Yes,1,,,
16017,3,0,Rely more on food aid,,Yes,2,,,,,,,,Yes,2,,Yes,2,,,
16017,3,0,Rely on assistance from others,,Yes,3,,,,,,,,Yes,3,,Yes,3,,,
16017,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16017,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16017,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,No,,,,
16017,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16017,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16017,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16017,7,,,No change,,,,,,,,,,,,,,,,,
16017,7,,,Migrate further,,,,,,,,,,,,,,,,,
16017,7,,,Migrate less,,,,,,,,,,,,,,,,,
16017,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16017,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16017,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16017,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16017,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16017,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16017,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16017,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16017,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16017,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16017,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16017,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16017,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16017,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16017,7,,,Other,,,,,,,,,,,,,,,,,
16018,7,,,No change,,,,,,,,,,,,,,,,,
16018,7,,,Migrate further,,,,,,,,,,,,,,,,,
16018,7,,,Migrate less,,,,,,,,,,,,,,,,,
16018,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16018,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16018,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16018,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16018,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16018,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16018,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16018,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16018,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16018,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16018,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16018,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16018,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16018,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16018,7,,,Other,,,,,,,,,,,,,,,,,
16019,3,0,Reduce the number of meals eaten each day,,Yes,3,,,,,,,,Yes,3,,Yes,3,,,
16019,3,0,Rely more on food aid,,Yes,2,,,,,,,,Yes,2,,Yes,1,,,
16019,3,0,Rely on assistance from others,,Yes,1,,,,,,,,Yes,1,,Yes,2,,,
16019,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16019,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16019,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,No,,,,
16019,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16019,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16019,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16019,7,,,No change,,,,,,,,,,,,,,,,,
16019,7,,,Migrate further,,,,,,,,,,,,,,,,,
16019,7,,,Migrate less,,,,,,,,,,,,,,,,,
16019,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16019,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16019,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16019,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16019,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16019,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16019,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16019,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16019,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16019,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16019,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16019,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16019,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16019,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16019,7,,,Other,,,,,,,,,,,,,,,,,
16020,3,0,Reduce the number of meals eaten each day,,Yes,2,,,,,,,,Yes,1,,Yes,1,,,
16020,3,0,Rely more on food aid,,Yes,1,,,,,,,,Yes,2,,Yes,2,,,
16020,3,0,Rely on assistance from others,,Yes,3,,,,,,,,Yes,3,,Yes,3,,,
16020,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16020,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16020,3,0,Increase non-livestock activities like petty trade,,No,,,,,,,,,No,,,No,,,,
16020,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16020,3,0,Did not do anything different,,No,,,,,,,,,No,,,No,,,,
16020,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16020,7,,,No change,,,,,,,,,,,,,,,,,
16020,7,,,Migrate further,,,,,,,,,,,,,,,,,
16020,7,,,Migrate less,,,,,,,,,,,,,,,,,
16020,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16020,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16020,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16020,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16020,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16020,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16020,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16020,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16020,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16020,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16020,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16020,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16020,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16020,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16020,7,,,Other,,,,,,,,,,,,,,,,,
16021,3,0,Reduce the number of meals eaten each day,,No,,,,,,,,,No,,,No,,,,
16021,3,0,Rely more on food aid,,No,,,,,,,,,No,,,No,,,,
16021,3,0,Rely on assistance from others,,No,,,,,,,,,No,,,No,,,,
16021,3,0,"Pull children otherwise in school, out of school",,No,,,,,,,,,No,,,No,,,,
16021,3,0,Sell livestock,,No,,,,,,,,,No,,,No,,,,
16021,3,0,Increase non-livestock activities like petty trade,,Yes,1,,,,,,,,Yes,1,,Yes,1,,,
16021,3,0,Send family members to look for work elsewhere,,No,,,,,,,,,No,,,No,,,,
16021,3,0,Did not do anything different,,Yes,2,,,,,,,,Yes,2,,Yes,2,,,
16021,3,0,Other (Specify if other),,No,,,,,,,,,No,,,No,,,,
16021,7,,,No change,,,,,,,,,,,,,,,,,
16021,7,,,Migrate further,,,,,,,,,,,,,,,,,
16021,7,,,Migrate less,,,,,,,,,,,,,,,,,
16021,7,,,Buy more food on credit,,,,,,,,,,,,,,,,,
16021,7,,,Buy less food on credit,,,,,,,,,,,,,,,,,
16021,7,,,Rely more on others,,,,,,,,,,,,,,,,,
16021,7,,,Rely less on others,,,,,,,,,,,,,,,,,
16021,7,,,Keep children in school,,,,,,,,,,,,,,,,,
16021,7,,,Pull children out of school,,,,,,,,,,,,,,,,,
16021,7,,,Sell more livestock,,,,,,,,,,,,,,,,,
16021,7,,,Sell fewer livestock,,,,,,,,,,,,,,,,,
16021,7,,,Slaughter more livestock,,,,,,,,,,,,,,,,,
16021,7,,,Slaughter less livestock,,,,,,,,,,,,,,,,,
16021,7,,,Buy more forage or water,,,,,,,,,,,,,,,,,
16021,7,,,Buy less forage or water,,,,,,,,,,,,,,,,,
16021,7,,,Buy more veterinary services,,,,,,,,,,,,,,,,,
16021,7,,,Buy less veterinary services,,,,,,,,,,,,,,,,,
16021,7,,,Other,,,,,,,,,,,,,,,,,
16022,3,0,Reduce the number of meals eaten each day,,No,,,,,,,,,No,,,No,,,,
