hhid,round,memberid,comment,skip_s3_new,skip_s3_old,hv_s3q24,s3q1,s3q2,s3q3,s3q3b,s3q4,s3q5,s3q6,s3q6b,s3q7,s3q7a,s3q7b,s3q8,s3q8b,s3q9a,s3q9b,s3q10,s3q11,s3q12,s3q12b,s3q13,s3q14,s3q14a,s3q14a1,s3q14b,s3q15,s3q16,s3q17,s3q17b,s3q18,s3q19,s3q19b,s3q20,s3q21,s3q22,s3q22b,s3q23,s3q24
14008,7,3,,,,,,,,,,,Form 1,,Yes,Yes,30000,,,,,,,,,,,,,,,,,,,,,,,,,,
14008,7,4,,,,,,,,,,,Standard 8,,Yes,Yes,15000,,,,,,,,,,,,,,,,,,,,,,,,,,
14008,7,5,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14008,7,6,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
14009,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,1,2,,0,,,No,No,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,1,3,,0,,,No,Yes,,,Private - church/mosque,6,Nursery,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
14009,1,4,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14009,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,yes,Community school,,yes,no,,,,
14009,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,.b,.b,,no,Government,,yes,no,,,,
14009,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14009,3,2,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,no
14009,3,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,no
14009,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14009,4,2,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,no
14009,4,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,no
14009,4,4,0,0,1,unknown,No,Yes,,,Government,6,Nursery,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
14009,4,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,4,6,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14009,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14009,5,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14009,5,4,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
14009,5,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,5,6,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14009,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14009,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14009,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 2,yes,yes,school closed temporarily,,,Government,.,yes,no,,,,
14009,6,5,0,1,1,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Nursery,yes,no,,,,Government,.,yes,no,,,,
14009,6,6,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
14009,6,7,0,0,1,,No,No,not necessary/no point,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
14009,6,8,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
14010,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,1,2,,0,,,No,Yes,,,Private - church/mosque,10,Nursery,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
14010,1,3,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14010,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,yes,illness of [Name],,4,
14010,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14010,3,2,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,yes,yes,cannot afford,,no,,,,,,,,no
14010,3,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14010,4,2,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,yes,yes,working for household own production,,no,,,,,,,,no
14010,4,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,4,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14010,5,2,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,not necessary/no point,,23,yes
14010,5,3,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,yes,Nursery,,yes,no,,,,
14010,5,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,5,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14010,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14010,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Nursery,yes,no,,,,Government,.,yes,no,,,,
14010,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14010,6,5,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
14011,1,1,,0,,,No,No,not necessary/no point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,1,2,,0,,,No,No,not necessary/no point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,1,3,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,1,4,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14011,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14011,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14011,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14011,3,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14011,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14011,4,3,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14011,4,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,4,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,4,6,0,0,1,unknown,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,4,7,0,0,1,unknown,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,4,8,0,0,1,unknown,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14011,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14011,5,3,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14011,5,4,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14011,5,5,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,completed,,no,,,,,,,,
14011,5,6,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14011,5,7,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,5,8,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,5,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14011,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14011,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14011,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14011,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 8,no,,,,no,,.,,,,,,
14011,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14011,6,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 1,yes,yes,school closed temporarily,,,Government,.,yes,no,,,,
14011,6,8,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
14011,6,9,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
14011,6,10,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
14011,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,7,3,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,7,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,7,5,,,,,,,,,,,Standard 5,,No,Yes,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,7,6,,,,,,,,,,,Nursery,,No,Yes,500,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,1,1,,0,,,Yes,Yes,,,Government,5,Standard 8,,No,,,not necessary/no point,,,,,,,,,,,,,,,,,,,,,,,,,
14012,1,2,,0,,,No,No,cannot afford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,1,3,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,1,4,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,1,5,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,1,6,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,1,7,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14012,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14012,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14012,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14012,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14012,2,6,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,2,7,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14012,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,3,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,3,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,3,5,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,3,7,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,4,1,0,1,1,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
14012,4,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,4,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,4,5,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,4,7,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,4,8,0,0,1,unknown,No,No,not necessary/no point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,5,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,5,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,5,5,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,5,7,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14012,5,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14012,5,9,0,0,1,unknown,No,Yes,,,Nursery,7,Nursery,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
14012,5,10,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14012,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14012,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14012,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14012,6,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14012,6,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14012,6,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14012,6,10,0,1,1,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,.,,,,,,
14013,1,1,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,1,3,,0,,,No,Yes,,,Adult education only,20,Other (specify),ADULT EDUCATION,Yes,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,
14013,1,4,,0,,,Yes,Yes,,,Private - church/mosque,5,Standard 7,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
14013,1,5,,0,,,Yes,Yes,,,Private - church/mosque,4,Standard 4,,Yes,,,,,,,Yes,Yes,school closed temporarily,,.b,,,,,,,,,,,,,,,,,
14013,1,6,,0,,,No,Yes,,,Private - church/mosque,4,Standard 3,,Yes,,,,,,,Yes,Yes,school closed temporarily,,.b,,,,,,,,,,,,,,,,,
14013,1,7,,0,,,No,Yes,,,Private - church/mosque,4,Nursery,,Yes,,,,,,,Yes,Yes,school closed temporarily,,.b,,,,,,,,,,,,,,,,,
14013,1,8,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,1,9,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,1,10,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,1,16,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,1,17,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,illness of [Name],,,.b,,,,,,,
14013,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,illness of [Name],,,.b,,,,,,,
14013,2,6,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
14013,2,7,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,illness of [Name],,,.b,,,,,,,
14013,2,16,,1,0,,No,No,working for household own production,,,,,,,,,,,,,,,,,,.b,,,,.b,,,,,,,,,,,,
14013,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,3,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,3,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,no
14013,3,5,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
14013,3,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
14013,3,7,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,,Government,,no,no,,,,no
14013,3,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,3,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,3,10,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,3,16,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,3,17,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,4,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,4,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,yes,cannot afford,,22,no
14013,4,5,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,no
14013,4,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
14013,4,7,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,no
14013,4,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,4,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,4,10,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,4,16,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,4,17,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,4,18,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,5,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
14013,5,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,illness in household,,5,yes
14013,5,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
14013,5,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,illness in household,,14,yes
14013,5,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,no,,,,Government,,yes,no,,,,yes
14013,5,8,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,5,9,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,5,10,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,5,16,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,5,17,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
14013,5,18,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,5,19,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14013,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14013,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14013,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 4,yes,no,,,,Government,.,yes,no,,,,
14013,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 1,yes,no,,,,Government,.,yes,no,,,,
14013,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 7,yes,yes,school closed temporarily,,,Government,.,yes,no,,,,
14013,6,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 4,yes,yes,school closed temporarily,,,Government,.,yes,no,,,,
14013,6,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14013,6,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14013,6,10,0,1,1,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,.,,,,,,
14013,6,16,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14013,6,17,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
14013,6,18,0,1,1,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,.,,,,,,
14013,6,19,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
14013,7,1,,,,,,,,,,,Other (specify),,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,7,2,,,,,,,,,,,Form 4,,Yes,Yes,50000,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,7,3,,,,,,,,,,,Standard 8,,Yes,Yes,16600,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,7,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,7,5,,,,,,,,,,,Standard 3,,Yes,Yes,600,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,7,6,,,,,,,,,,,Nursery,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
14014,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14014,1,2,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14014,1,3,,0,,,Yes,Yes,,,Government,5,Form 3,,Yes,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,
14014,1,4,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14014,1,5,,0,,,No,Yes,,,Government,12,Standard 1,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
14014,1,6,,0,,,No,Yes,,,Government,9,Nursery,,Yes,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,
