hhid,round,comment,Ind_ID,Ind_ID_r7,s15q47c,s15q47g,s15q47h,s15q47i,s15q47k,Ind_ID_r7a,s15q47l,Ind_ID_r7b,s15q53aI,s15q53bI,s15q53b2,s15q53cU,s15q53c2
13002,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13002,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13002,6,0,Other (specify if other),,,,,,,,,,,,,,
13003,3,0,Purchase food,,,,,,,,,,,,,1000,
13003,3,0,Education costs,,,,,,,,,,,,,0,
13003,3,0,Purchase livestock,,,,,,,,,,,,,0,
13003,3,0,Production or operating costs,,,,,,,,,,,,,0,
13003,3,0,Health care expenses,,,,,,,,,,,,,0,
13003,3,0,Social obligations,,,,,,,,,,,,,0,
13003,3,0,Save,,,,,,,,,,,,,0,
13003,3,0,Share with others,,,,,,,,,,,,,1000,
13003,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,1000,
13003,3,0,Other (specify if other),,,,,,,,,,,,,0,
13003,6,0,Purchase food,,,,,,,,,,,,,,
13003,6,0,Education costs,,,,,,,,,,,,,,
13003,6,0,Purchase livestock,,,,,,,,,,,,,,
13003,6,0,Production or operating costs,,,,,,,,,,,,,,
13003,6,0,Health care expenses,,,,,,,,,,,,,,
13003,6,0,Social obligations,,,,,,,,,,,,,,
13003,6,0,Save,,,,,,,,,,,,,,
13003,6,0,Share with others,,,,,,,,,,,,,,
13003,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13003,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13003,6,0,Other (specify if other),,,,,,,,,,,,,,
13004,3,0,Purchase food,,,,,,,,,,,,,1000,
13004,3,0,Education costs,,,,,,,,,,,,,0,
13004,3,0,Purchase livestock,,,,,,,,,,,,,2000,
13004,3,0,Production or operating costs,,,,,,,,,,,,,0,
13004,3,0,Health care expenses,,,,,,,,,,,,,0,
13004,3,0,Social obligations,,,,,,,,,,,,,0,
13004,3,0,Save,,,,,,,,,,,,,0,
13004,3,0,Share with others,,,,,,,,,,,,,0,
13004,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13004,3,0,Other (specify if other),,,,,,,,,,,,,0,
13004,6,0,Purchase food,,,,,,,,,,,,,,
13004,6,0,Education costs,,,,,,,,,,,,,,
13004,6,0,Purchase livestock,,,,,,,,,,,,,,
13004,6,0,Production or operating costs,,,,,,,,,,,,,,
13004,6,0,Health care expenses,,,,,,,,,,,,,,
13004,6,0,Social obligations,,,,,,,,,,,,,,
13004,6,0,Save,,,,,,,,,,,,,,
13004,6,0,Share with others,,,,,,,,,,,,,,
13004,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13004,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13004,6,0,Other (specify if other),,,,,,,,,,,,,,
13005,3,0,Purchase food,,,,,,,,,,,,,1000,
13005,3,0,Education costs,,,,,,,,,,,,,0,
13005,3,0,Purchase livestock,,,,,,,,,,,,,1000,
13005,3,0,Production or operating costs,,,,,,,,,,,,,0,
13005,3,0,Health care expenses,,,,,,,,,,,,,0,
13005,3,0,Social obligations,,,,,,,,,,,,,0,
13005,3,0,Save,,,,,,,,,,,,,0,
13005,3,0,Share with others,,,,,,,,,,,,,0,
13005,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,1000,
13005,3,0,Other (specify if other),,,,,,,,,,,,,0,
13005,6,0,Purchase food,,,,,,,,,,,,,,
13005,6,0,Education costs,,,,,,,,,,,,,,
13005,6,0,Purchase livestock,,,,,,,,,,,,,,
13005,6,0,Production or operating costs,,,,,,,,,,,,,,
13005,6,0,Health care expenses,,,,,,,,,,,,,,
13005,6,0,Social obligations,,,,,,,,,,,,,,
13005,6,0,Save,,,,,,,,,,,,,,
13005,6,0,Share with others,,,,,,,,,,,,,,
13005,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13005,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13005,6,0,Other (specify if other),,,,,,,,,,,,,,
13006,3,0,Purchase food,,,,,,,,,,0,4000,,,
13006,3,0,Education costs,,,,,,,,,,0,0,,,
13006,3,0,Purchase livestock,,,,,,,,,,0,3000,,,
13006,3,0,Production or operating costs,,,,,,,,,,0,2300,,,
13006,3,0,Health care expenses,,,,,,,,,,0,2500,,,
13006,3,0,Social obligations,,,,,,,,,,0,1200,,,
13006,3,0,Save,,,,,,,,,,0,200,,,
13006,3,0,Share with others,,,,,,,,,,0,0,,,
13006,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,0,,,
13006,3,0,Other (specify if other),,,,,,,,,,0,0,,,
13006,6,0,Purchase food,,,,,,,,,,,,,,
13006,6,0,Education costs,,,,,,,,,,,,,,
13006,6,0,Purchase livestock,,,,,,,,,,,,,,
13006,6,0,Production or operating costs,,,,,,,,,,,,,,
13006,6,0,Health care expenses,,,,,,,,,,,,,,
13006,6,0,Social obligations,,,,,,,,,,,,,,
13006,6,0,Save,,,,,,,,,,,,,,
13006,6,0,Share with others,,,,,,,,,,,,,,
13006,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13006,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13006,6,0,Other (specify if other),,,,,,,,,,,,,,
13007,3,0,Purchase food,,,,,,,,,,,,,1500,
13007,3,0,Education costs,,,,,,,,,,,,,0,
13007,3,0,Purchase livestock,,,,,,,,,,,,,1200,
13007,3,0,Production or operating costs,,,,,,,,,,,,,0,
13007,3,0,Health care expenses,,,,,,,,,,,,,0,
13007,3,0,Social obligations,,,,,,,,,,,,,0,
13007,3,0,Save,,,,,,,,,,,,,300,
13007,3,0,Share with others,,,,,,,,,,,,,0,
13007,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13007,3,0,Other (specify if other),,,,,,,,,,,,,0,
13007,6,0,Purchase food,,,,,,,,,,,,,,
13007,6,0,Education costs,,,,,,,,,,,,,,
13007,6,0,Purchase livestock,,,,,,,,,,,,,,
13007,6,0,Production or operating costs,,,,,,,,,,,,,,
13007,6,0,Health care expenses,,,,,,,,,,,,,,
13007,6,0,Social obligations,,,,,,,,,,,,,,
13007,6,0,Save,,,,,,,,,,,,,,
13007,6,0,Share with others,,,,,,,,,,,,,,
13007,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13007,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13007,6,0,Other (specify if other),,,,,,,,,,,,,,
13008,3,0,Purchase food,,,,,,,,,,0,3000,,,
13008,3,0,Education costs,,,,,,,,,,0,0,,,
13008,3,0,Purchase livestock,,,,,,,,,,0,3000,,,
13008,3,0,Production or operating costs,,,,,,,,,,0,0,,,
13008,3,0,Health care expenses,,,,,,,,,,0,600,,,
13008,3,0,Social obligations,,,,,,,,,,0,0,,,
13008,3,0,Save,,,,,,,,,,0,0,,,
13008,3,0,Share with others,,,,,,,,,,0,0,,,
13008,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,0,,,
13008,3,0,Other (specify if other),,,,,,,,,,0,0,,,
13008,6,0,Purchase food,,,,,,,,,,,,,,
13008,6,0,Education costs,,,,,,,,,,,,,,
13008,6,0,Purchase livestock,,,,,,,,,,,,,,
13008,6,0,Production or operating costs,,,,,,,,,,,,,,
13008,6,0,Health care expenses,,,,,,,,,,,,,,
13008,6,0,Social obligations,,,,,,,,,,,,,,
13008,6,0,Save,,,,,,,,,,,,,,
13008,6,0,Share with others,,,,,,,,,,,,,,
13008,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13008,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13008,6,0,Other (specify if other),,,,,,,,,,,,,,
13009,3,0,Purchase food,,,,,,,,,,,,,800,
13009,3,0,Education costs,,,,,,,,,,,,,1000,
13009,3,0,Purchase livestock,,,,,,,,,,,,,0,
13009,3,0,Production or operating costs,,,,,,,,,,,,,0,
13009,3,0,Health care expenses,,,,,,,,,,,,,300,
13009,3,0,Social obligations,,,,,,,,,,,,,100,
13009,3,0,Save,,,,,,,,,,,,,300,
13009,3,0,Share with others,,,,,,,,,,,,,0,
13009,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
13009,3,0,Other (specify if other),,,,,,,,,,,,,0,
13009,6,0,Purchase food,,,,,,,,,,,,,,
13009,6,0,Education costs,,,,,,,,,,,,,,
13009,6,0,Purchase livestock,,,,,,,,,,,,,,
13009,6,0,Production or operating costs,,,,,,,,,,,,,,
13009,6,0,Health care expenses,,,,,,,,,,,,,,
13009,6,0,Social obligations,,,,,,,,,,,,,,
13009,6,0,Save,,,,,,,,,,,,,,
13009,6,0,Share with others,,,,,,,,,,,,,,
13009,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13009,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13009,6,0,Other (specify if other),,,,,,,,,,,,,,
13010,3,0,Purchase food,,,,,,,,,,,,,500,
13010,3,0,Education costs,,,,,,,,,,,,,0,
13010,3,0,Purchase livestock,,,,,,,,,,,,,2500,
13010,3,0,Production or operating costs,,,,,,,,,,,,,0,
13010,3,0,Health care expenses,,,,,,,,,,,,,0,
13010,3,0,Social obligations,,,,,,,,,,,,,0,
13010,3,0,Save,,,,,,,,,,,,,0,
13010,3,0,Share with others,,,,,,,,,,,,,0,
13010,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13010,3,0,Other (specify if other),,,,,,,,,,,,,0,
13010,6,0,Purchase food,,,,,,,,,,,,,,
13010,6,0,Education costs,,,,,,,,,,,,,,
13010,6,0,Purchase livestock,,,,,,,,,,,,,,
13010,6,0,Production or operating costs,,,,,,,,,,,,,,
13010,6,0,Health care expenses,,,,,,,,,,,,,,
13010,6,0,Social obligations,,,,,,,,,,,,,,
13010,6,0,Save,,,,,,,,,,,,,,
13010,6,0,Share with others,,,,,,,,,,,,,,
13010,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13010,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13010,6,0,Other (specify if other),,,,,,,,,,,,,,
13011,3,0,Purchase food,,,,,,,,,,,,,1000,
13011,3,0,Education costs,,,,,,,,,,,,,0,
13011,3,0,Purchase livestock,,,,,,,,,,,,,2000,
13011,3,0,Production or operating costs,,,,,,,,,,,,,0,
13011,3,0,Health care expenses,,,,,,,,,,,,,0,
13011,3,0,Social obligations,,,,,,,,,,,,,0,
13011,3,0,Save,,,,,,,,,,,,,0,
13011,3,0,Share with others,,,,,,,,,,,,,0,
13011,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13011,3,0,Other (specify if other),,,,,,,,,,,,,0,
13011,6,0,Purchase food,,,,,,,,,,,,,,
13011,6,0,Education costs,,,,,,,,,,,,,,
13011,6,0,Purchase livestock,,,,,,,,,,,,,,
13011,6,0,Production or operating costs,,,,,,,,,,,,,,
13011,6,0,Health care expenses,,,,,,,,,,,,,,
13011,6,0,Social obligations,,,,,,,,,,,,,,
13011,6,0,Save,,,,,,,,,,,,,,
13011,6,0,Share with others,,,,,,,,,,,,,,
13011,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13011,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13011,6,0,Other (specify if other),,,,,,,,,,,,,,
13012,3,0,Purchase food,,,,,,,,,,,,,2500,
13012,3,0,Education costs,,,,,,,,,,,,,0,
13012,3,0,Purchase livestock,,,,,,,,,,,,,0,
13012,3,0,Production or operating costs,,,,,,,,,,,,,0,
13012,3,0,Health care expenses,,,,,,,,,,,,,500,
13012,3,0,Social obligations,,,,,,,,,,,,,0,
13012,3,0,Save,,,,,,,,,,,,,0,
13012,3,0,Share with others,,,,,,,,,,,,,0,
13012,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13012,3,0,Other (specify if other),,,,,,,,,,,,,0,
13013,3,0,Purchase food,,,,,,,,,,,,,1200,
13013,3,0,Education costs,,,,,,,,,,,,,0,
13013,3,0,Purchase livestock,,,,,,,,,,,,,0,
13013,3,0,Production or operating costs,,,,,,,,,,,,,200,
13013,3,0,Health care expenses,,,,,,,,,,,,,300,
13013,3,0,Social obligations,,,,,,,,,,,,,200,
13013,3,0,Save,,,,,,,,,,,,,700,
13013,3,0,Share with others,,,,,,,,,,,,,100,
13013,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,300,
13013,3,0,Other (specify if other),,,,,,,,,,,,,0,
13013,6,0,Purchase food,,,,,,,,,,,,,,
13013,6,0,Education costs,,,,,,,,,,,,,,
13013,6,0,Purchase livestock,,,,,,,,,,,,,,
13013,6,0,Production or operating costs,,,,,,,,,,,,,,
13013,6,0,Health care expenses,,,,,,,,,,,,,,
13013,6,0,Social obligations,,,,,,,,,,,,,,
13013,6,0,Save,,,,,,,,,,,,,,
13013,6,0,Share with others,,,,,,,,,,,,,,
13013,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13013,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13013,6,0,Other (specify if other),,,,,,,,,,,,,,
13014,3,0,Purchase food,,,,,,,,,,0,4000,,,
13014,3,0,Education costs,,,,,,,,,,0,0,,,
13014,3,0,Purchase livestock,,,,,,,,,,0,3000,,,
13014,3,0,Production or operating costs,,,,,,,,,,0,2100,,,
13014,3,0,Health care expenses,,,,,,,,,,0,0,,,
13014,3,0,Social obligations,,,,,,,,,,0,0,,,
13014,3,0,Save,,,,,,,,,,0,3000,,,
13014,3,0,Share with others,,,,,,,,,,0,100,,,
13014,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,1000,,,
13014,3,0,Other (specify if other),,,,,,,,,,0,0,,,
13014,6,0,Purchase food,,,,,,,,,,,,,,
13014,6,0,Education costs,,,,,,,,,,,,,,
13014,6,0,Purchase livestock,,,,,,,,,,,,,,
13014,6,0,Production or operating costs,,,,,,,,,,,,,,
13014,6,0,Health care expenses,,,,,,,,,,,,,,
13014,6,0,Social obligations,,,,,,,,,,,,,,
13014,6,0,Save,,,,,,,,,,,,,,
13014,6,0,Share with others,,,,,,,,,,,,,,
13014,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13014,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13014,6,0,Other (specify if other),,,,,,,,,,,,,,
13015,3,0,Purchase food,,,,,,,,,,,,,800,
13015,3,0,Education costs,,,,,,,,,,,,,0,
13015,3,0,Purchase livestock,,,,,,,,,,,,,2000,
13015,3,0,Production or operating costs,,,,,,,,,,,,,0,
13015,3,0,Health care expenses,,,,,,,,,,,,,0,
13015,3,0,Social obligations,,,,,,,,,,,,,0,
13015,3,0,Save,,,,,,,,,,,,,0,
13015,3,0,Share with others,,,,,,,,,,,,,200,
13015,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13015,3,0,Other (specify if other),,,,,,,,,,,,,0,
13015,6,0,Purchase food,,,,,,,,,,,,,,
13015,6,0,Education costs,,,,,,,,,,,,,,
13015,6,0,Purchase livestock,,,,,,,,,,,,,,
13015,6,0,Production or operating costs,,,,,,,,,,,,,,
13015,6,0,Health care expenses,,,,,,,,,,,,,,
13015,6,0,Social obligations,,,,,,,,,,,,,,
13015,6,0,Save,,,,,,,,,,,,,,
13015,6,0,Share with others,,,,,,,,,,,,,,
13015,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13015,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13015,6,0,Other (specify if other),,,,,,,,,,,,,,
13016,3,0,Purchase food,,,,,,,,,,0,3000,,,
13016,3,0,Education costs,,,,,,,,,,0,0,,,
13016,3,0,Purchase livestock,,,,,,,,,,0,2000,,,
13016,3,0,Production or operating costs,,,,,,,,,,0,0,,,
13016,3,0,Health care expenses,,,,,,,,,,0,600,,,
13016,3,0,Social obligations,,,,,,,,,,0,0,,,
13016,3,0,Save,,,,,,,,,,0,0,,,
13016,3,0,Share with others,,,,,,,,,,0,0,,,
13016,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,1000,,,
13016,3,0,Other (specify if other),,,,,,,,,,0,0,,,
13016,6,0,Purchase food,,,,,,,,,,,,,,
13016,6,0,Education costs,,,,,,,,,,,,,,
13016,6,0,Purchase livestock,,,,,,,,,,,,,,
13016,6,0,Production or operating costs,,,,,,,,,,,,,,
13016,6,0,Health care expenses,,,,,,,,,,,,,,
13016,6,0,Social obligations,,,,,,,,,,,,,,
13016,6,0,Save,,,,,,,,,,,,,,
13016,6,0,Share with others,,,,,,,,,,,,,,
13016,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13016,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13016,6,0,Other (specify if other),,,,,,,,,,,,,,
13017,3,0,Purchase food,,,,,,,,,,,,,1000,
13017,3,0,Education costs,,,,,,,,,,,,,0,
13017,3,0,Purchase livestock,,,,,,,,,,,,,2000,
13017,3,0,Production or operating costs,,,,,,,,,,,,,0,
13017,3,0,Health care expenses,,,,,,,,,,,,,0,
13017,3,0,Social obligations,,,,,,,,,,,,,0,
13017,3,0,Save,,,,,,,,,,,,,0,
13017,3,0,Share with others,,,,,,,,,,,,,0,
13017,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13017,3,0,Other (specify if other),,,,,,,,,,,,,0,
13017,6,0,Purchase food,,,,,,,,,,,,,,
13017,6,0,Education costs,,,,,,,,,,,,,,
13017,6,0,Purchase livestock,,,,,,,,,,,,,,
13017,6,0,Production or operating costs,,,,,,,,,,,,,,
13017,6,0,Health care expenses,,,,,,,,,,,,,,
13017,6,0,Social obligations,,,,,,,,,,,,,,
13017,6,0,Save,,,,,,,,,,,,,,
13017,6,0,Share with others,,,,,,,,,,,,,,
13017,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13017,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13017,6,0,Other (specify if other),,,,,,,,,,,,,,
13018,3,0,Purchase food,,,,,,,,,,,,,1600,
13018,3,0,Education costs,,,,,,,,,,,,,400,
13018,3,0,Purchase livestock,,,,,,,,,,,,,0,
13018,3,0,Production or operating costs,,,,,,,,,,,,,0,
13018,3,0,Health care expenses,,,,,,,,,,,,,0,
13018,3,0,Social obligations,,,,,,,,,,,,,400,
13018,3,0,Save,,,,,,,,,,,,,600,
13018,3,0,Share with others,,,,,,,,,,,,,0,
13018,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13018,3,0,Other (specify if other),,,,,,,,,,,,,0,
13018,6,0,Purchase food,,,,,,,,,,,,,,
13018,6,0,Education costs,,,,,,,,,,,,,,
13018,6,0,Purchase livestock,,,,,,,,,,,,,,
13018,6,0,Production or operating costs,,,,,,,,,,,,,,
13018,6,0,Health care expenses,,,,,,,,,,,,,,
13018,6,0,Social obligations,,,,,,,,,,,,,,
13018,6,0,Save,,,,,,,,,,,,,,
13018,6,0,Share with others,,,,,,,,,,,,,,
13018,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13018,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13018,6,0,Other (specify if other),,,,,,,,,,,,,,
13019,3,0,Purchase food,,,,,,,,,,,,,1200,
13019,3,0,Education costs,,,,,,,,,,,,,0,
13019,3,0,Purchase livestock,,,,,,,,,,,,,1500,
13019,3,0,Production or operating costs,,,,,,,,,,,,,0,
13019,3,0,Health care expenses,,,,,,,,,,,,,300,
13019,3,0,Social obligations,,,,,,,,,,,,,0,
13019,3,0,Save,,,,,,,,,,,,,0,
13019,3,0,Share with others,,,,,,,,,,,,,0,
13019,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13019,3,0,Other (specify if other),,,,,,,,,,,,,0,
13019,4,0,Purchase food,,1500,,,,,,,,,,,,
13019,4,0,Education costs,,0,,,,,,,,,,,,
13019,4,0,Purchase livestock,,0,,,,,,,,,,,,
13019,4,0,Production or operating costs,,0,,,,,,,,,,,,
13019,4,0,Health care expenses,,0,,,,,,,,,,,,
13019,4,0,Social obligations,,0,,,,,,,,,,,,
13019,4,0,Save,,0,,,,,,,,,,,,
13019,4,0,Share with others,,0,,,,,,,,,,,,
13019,4,0,Purchase Livestock Insurance (IBLI),,0,,,,,,,,,,,,
13019,4,0,Other (specify if other),,0,,,,,,,,,,,,
13019,6,0,Purchase food,,,,,,,,,,,,,,
13019,6,0,Education costs,,,,,,,,,,,,,,
13019,6,0,Purchase livestock,,,,,,,,,,,,,,
13019,6,0,Production or operating costs,,,,,,,,,,,,,,
13019,6,0,Health care expenses,,,,,,,,,,,,,,
13019,6,0,Social obligations,,,,,,,,,,,,,,
13019,6,0,Save,,,,,,,,,,,,,,
13019,6,0,Share with others,,,,,,,,,,,,,,
13019,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13019,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13019,6,0,Other (specify if other),,,,,,,,,,,,,,
13020,3,0,Purchase food,,,,,,,,,,,,,1000,
13020,3,0,Education costs,,,,,,,,,,,,,0,
13020,3,0,Purchase livestock,,,,,,,,,,,,,2000,
13020,3,0,Production or operating costs,,,,,,,,,,,,,0,
13020,3,0,Health care expenses,,,,,,,,,,,,,0,
13020,3,0,Social obligations,,,,,,,,,,,,,0,
13020,3,0,Save,,,,,,,,,,,,,0,
13020,3,0,Share with others,,,,,,,,,,,,,0,
13020,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13020,3,0,Other (specify if other),,,,,,,,,,,,,0,
13020,6,0,Purchase food,,,,,,,,,,,,,,
13020,6,0,Education costs,,,,,,,,,,,,,,
13020,6,0,Purchase livestock,,,,,,,,,,,,,,
13020,6,0,Production or operating costs,,,,,,,,,,,,,,
13020,6,0,Health care expenses,,,,,,,,,,,,,,
13020,6,0,Social obligations,,,,,,,,,,,,,,
13020,6,0,Save,,,,,,,,,,,,,,
13020,6,0,Share with others,,,,,,,,,,,,,,
13020,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13020,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13020,6,0,Other (specify if other),,,,,,,,,,,,,,
13021,3,0,Purchase food,,,,,,,,,,,,,500,
13021,3,0,Education costs,,,,,,,,,,,,,0,
13021,3,0,Purchase livestock,,,,,,,,,,,,,1500,
13021,3,0,Production or operating costs,,,,,,,,,,,,,0,
13021,3,0,Health care expenses,,,,,,,,,,,,,0,
13021,3,0,Social obligations,,,,,,,,,,,,,0,
13021,3,0,Save,,,,,,,,,,,,,500,
13021,3,0,Share with others,,,,,,,,,,,,,0,
13021,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
13021,3,0,Other (specify if other),,,,,,,,,,,,,0,
13021,6,0,Purchase food,,,,,,,,,,,,,,
13021,6,0,Education costs,,,,,,,,,,,,,,
13021,6,0,Purchase livestock,,,,,,,,,,,,,,
13021,6,0,Production or operating costs,,,,,,,,,,,,,,
13021,6,0,Health care expenses,,,,,,,,,,,,,,
13021,6,0,Social obligations,,,,,,,,,,,,,,
13021,6,0,Save,,,,,,,,,,,,,,
13021,6,0,Share with others,,,,,,,,,,,,,,
13021,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13021,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13021,6,0,Other (specify if other),,,,,,,,,,,,,,
13022,3,0,Purchase food,,,,,,,,,,,,,2000,
13022,3,0,Education costs,,,,,,,,,,,,,0,
13022,3,0,Purchase livestock,,,,,,,,,,,,,0,
13022,3,0,Production or operating costs,,,,,,,,,,,,,0,
13022,3,0,Health care expenses,,,,,,,,,,,,,1000,
13022,3,0,Social obligations,,,,,,,,,,,,,0,
13022,3,0,Save,,,,,,,,,,,,,0,
13022,3,0,Share with others,,,,,,,,,,,,,0,
13022,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13022,3,0,Other (specify if other),,,,,,,,,,,,,0,
13022,6,0,Purchase food,,,,,,,,,,,,,,
13022,6,0,Education costs,,,,,,,,,,,,,,
13022,6,0,Purchase livestock,,,,,,,,,,,,,,
13022,6,0,Production or operating costs,,,,,,,,,,,,,,
13022,6,0,Health care expenses,,,,,,,,,,,,,,
13022,6,0,Social obligations,,,,,,,,,,,,,,
13022,6,0,Save,,,,,,,,,,,,,,
13022,6,0,Share with others,,,,,,,,,,,,,,
13022,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13022,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13022,6,0,Other (specify if other),,,,,,,,,,,,,,
13023,3,0,Purchase food,,,,,,,,,,,,,1000,
13023,3,0,Education costs,,,,,,,,,,,,,0,
13023,3,0,Purchase livestock,,,,,,,,,,,,,1500,
13023,3,0,Production or operating costs,,,,,,,,,,,,,0,
13023,3,0,Health care expenses,,,,,,,,,,,,,0,
13023,3,0,Social obligations,,,,,,,,,,,,,0,
13023,3,0,Save,,,,,,,,,,,,,0,
13023,3,0,Share with others,,,,,,,,,,,,,0,
13023,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
13023,3,0,Other (specify if other),,,,,,,,,,,,,0,
13025,3,0,Purchase food,,,,,,,,,,,,,1000,
13025,3,0,Education costs,,,,,,,,,,,,,0,
13025,3,0,Purchase livestock,,,,,,,,,,,,,2000,
13025,3,0,Production or operating costs,,,,,,,,,,,,,0,
13025,3,0,Health care expenses,,,,,,,,,,,,,0,
13025,3,0,Social obligations,,,,,,,,,,,,,0,
13025,3,0,Save,,,,,,,,,,,,,0,
13025,3,0,Share with others,,,,,,,,,,,,,0,
13025,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
13025,3,0,Other (specify if other),,,,,,,,,,,,,0,
13025,6,0,Purchase food,,,,,,,,,,,,,,
13025,6,0,Education costs,,,,,,,,,,,,,,
13025,6,0,Purchase livestock,,,,,,,,,,,,,,
13025,6,0,Production or operating costs,,,,,,,,,,,,,,
13025,6,0,Health care expenses,,,,,,,,,,,,,,
13025,6,0,Social obligations,,,,,,,,,,,,,,
13025,6,0,Save,,,,,,,,,,,,,,
13025,6,0,Share with others,,,,,,,,,,,,,,
13025,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
13025,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
13025,6,0,Other (specify if other),,,,,,,,,,,,,,
13026,3,0,Purchase food,,,,,,,,,,0,700,,,
13026,3,0,Education costs,,,,,,,,,,0,2000,,,
13026,3,0,Purchase livestock,,,,,,,,,,0,4000,,,
13026,3,0,Production or operating costs,,,,,,,,,,0,0,,,
13026,3,0,Health care expenses,,,,,,,,,,0,500,,,
13026,3,0,Social obligations,,,,,,,,,,0,0,,,
13026,3,0,Save,,,,,,,,,,0,5000,,,
13026,3,0,Share with others,,,,,,,,,,0,0,,,
13026,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,1000,,,
13026,3,0,Other (specify if other),,,,,,,,,,0,0,,,
13026,6,0,Purchase food,,,,,,,,,,,,,,
13026,6,0,Education costs,,,,,,,,,,,,,,
13026,6,0,Purchase livestock,,,,,,,,,,,,,,
13026,6,0,Production or operating costs,,,,,,,,,,,,,,
13026,6,0,Health care expenses,,,,,,,,,,,,,,
13026,6,0,Social obligations,,,,,,,,,,,,,,
13026,6,0,Save,,,,,,,,,,,,,,
13026,6,0,Share with others,,,,,,,,,,,,,,
13026,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
